WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;129535;e;130744;e;12064;e;10711;e;5828;e;13501;e;43627;e;5017;e;56018;e;128437;e;30759;e;8491;e;20460;e;12812;e;13670;e;12304;e
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;398;e;538;e;15;e;400;e;5;e;243;e;106;e;33;e;1674;e;591;e;188;e;17;e;334;e;435;e;128;e;55;e
WZ08-C;Verarbeitendes Gewerbe;123399;e;122353;e;9474;e;7465;e;5090;e;11786;e;39972;e;3754;e;48342;e;110638;e;27470;e;7416;e;17000;e;10203;e;11215;e;10840;e
WZ08-D;Energieversorgung;3748;e;5215;e;764;e;1934;e;391;e;614;e;2006;e;746;e;3768;e;9905;e;1267;e;562;e;1834;e;1251;e;1590;e;595;e
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1989;e;2638;e;1810;e;912;e;342;e;858;e;1544;e;483;e;2234;e;7302;e;7302;e;497;e;1292;e;923;e;737;e;813;e
WZ08-F;Baugewerbe;15651;e;20675;e;3438;e;3426;e;838;e;2149;e;7480;e;2027;e;10568;e;19512;e;5094;e;1133;e;6168;e;3098;e;3476;e;3076;e
WZ08-G-T;Dienstleistungsbereiche;237750;e;307862;e;88093;e;40108;e;19608;e;78800;e;170792;e;25563;e;153100;e;388883;e;74030;e;19063;e;66434;e;32270;e;53272;e;31948;e
WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;73028;e;91514;e;21242;e;10667;e;7370;e;30990;e;49859;e;6171;e;41135;e;113218;e;21132;e;5214;e;18026;e;8016;e;15698;e;7631;e
WZ08-G-I;Handel, Verkehr und Lagerei, Gastgewerbe;54240;e;66131;e;13455;e;9319;e;6475;e;23857;e;38138;e;5604;e;35301;e;84738;e;17211;e;4153;e;14295;e;7095;e;13651;e;6441;e
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;36716;e;41707;e;7088;e;5092;e;2530;e;10976;e;21482;e;2738;e;20711;e;55241;e;10810;e;2630;e;7759;e;4010;e;8193;e;3658;e
WZ08-H;Verkehr und Lagerei;12441;e;16732;e;4108;e;3376;e;3590;e;11484;e;13293;e;1755;e;11360;e;22470;e;4698;e;1171;e;4949;e;2402;e;3886;e;2101;e
WZ08-I;Gastgewerbe;5083;e;7693;e;2258;e;852;e;354;e;1397;e;3364;e;1110;e;3229;e;7028;e;1704;e;352;e;1587;e;684;e;1573;e;682;e
WZ08-J;Information und Kommunikation;18788;e;25383;e;7787;e;1347;e;895;e;7133;e;11721;e;567;e;5834;e;28480;e;3921;e;1062;e;3732;e;921;e;2046;e;1190;e
WZ08-K-N;Finanz-,Vers.-,UnternehmensDL,Grundst.-,Wohnungsw.;93719;e;127153;e;34498;e;13918;e;6532;e;31208;e;76870;e;7967;e;59504;e;148175;e;25959;e;6850;e;22211;e;10336;e;18289;e;10023;e
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;16635;e;22686;e;4666;e;1154;e;985;e;6077;e;19950;e;730;e;9289;e;24015;e;4209;e;1400;e;2461;e;1142;e;2856;e;1047;e
WZ08-L;Grundstücks- und Wohnungswesen;38000;e;53043;e;14558;e;7700;e;2343;e;10235;e;25100;e;4304;e;24324;e;62623;e;12567;e;2978;e;9914;e;5172;e;9666;e;5066;e
WZ08-M-N;Unternehmensdienstleistungen;39084;e;51423;e;15274;e;5064;e;3204;e;14896;e;31820;e;2933;e;25891;e;61537;e;9183;e;2473;e;9836;e;4022;e;5767;e;3910;e
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;24103;e;31729;e;9753;e;2352;e;1786;e;8960;e;18222;e;1339;e;11669;e;36446;e;5373;e;1458;e;5479;e;1826;e;2955;e;1830;e
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;14981;e;19694;e;5521;e;2712;e;1417;e;5936;e;13598;e;1593;e;14223;e;25091;e;3810;e;1015;e;4357;e;2196;e;2813;e;2080;e
WZ08-O-T;Öff.u.s.Dienstleist.,Erziehung,Gesundheit,priv.HH;71003;e;89195;e;32353;e;15524;e;5705;e;16602;e;44063;e;11426;e;52461;e;127490;e;26939;e;6998;e;26196;e;13917;e;19285;e;14295;e
WZ08-O-Q;Öffentliche Dienstleistungen, Erziehung,Gesundheit;58701;e;72275;e;25949;e;13186;e;4644;e;13293;e;36199;e;9852;e;44480;e;105206;e;22625;e;5986;e;22181;e;12067;e;16013;e;12244;e
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;16728;e;22874;e;9697;e;5458;e;1398;e;4579;e;11188;e;4153;e;15021;e;32752;e;7834;e;1928;e;7183;e;4295;e;5814;e;4226;e
WZ08-P;Erziehung und Unterricht;16456;e;18180;e;6237;e;2691;e;1278;e;3010;e;9294;e;1963;e;11072;e;26256;e;5780;e;1472;e;5597;e;2983;e;3518;e;3079;e
WZ08-Q;Gesundheits- und Sozialwesen;25517;e;31221;e;10015;e;5037;e;1968;e;5703;e;15717;e;3736;e;18388;e;46198;e;9011;e;2587;e;9401;e;4789;e;6681;e;4940;e
WZ08-R-T;Kunst,Unterhaltung,Erholung, sonstige DL, priv.HH;12302;e;16921;e;6404;e;2338;e;1061;e;3309;e;7864;e;1574;e;7980;e;22284;e;4315;e;1012;e;4015;e;1850;e;3272;e;2051;e
WZ08-R;Kunst, Unterhaltung und Erholung;3666;e;4971;e;2468;e;664;e;393;e;1311;e;2388;e;457;e;2381;e;6332;e;1077;e;283;e;1430;e;465;e;905;e;500;e
WZ08-S;Erbringung von sonstigen Dienstleistungen;7759;e;10592;e;3725;e;1609;e;628;e;1801;e;4986;e;1080;e;4994;e;14200;e;2854;e;656;e;2493;e;1337;e;2155;e;1506;e
WZ08-T;Private Haushalte;877;e;1357;e;211;e;65;e;40;e;197;e;490;e;38;e;605;e;1751;e;384;e;72;e;91;e;48;e;211;e;45;e
;Insgesamt;385420;e;463837;e;103602;e;55607;e;26296;e;94521;e;222904;e;34110;e;225106;e;540210;e;111913;e;28760;e;94185;e;49559;e;71594;e;48313;e
2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;2570;e;5014;e;6;e;1397;e;36;e;69;e;985;e;1446;e;5440;e;3327;e;1949;e;70;e;1281;e;1449;e;1254;e;1032;e
WZ08-B-F;Produzierendes Gewerbe;151843;e;158963;e;16023;e;14629;e;6859;e;16394;e;55347;e;7357;e;70305;e;151066;e;37142;e;10549;e;29157;e;15972;e;17631;e;16306;e
WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;135753;e;137425;e;12408;e;10979;e;6058;e;14231;e;47340;e;5229;e;59136;e;131092;e;31919;e;9348;e;22751;e;12789;e;14091;e;13166;e
